,Compound,myY,Fit,AbsResidual
59771,B4Bi4Cd4F40,2.1264,3.9745775413513185,1.8481775413513186
61069,B4C1Cl6O1,4.0523,2.2056565076112746,1.8466434923887252
103612,C6Co2Fe1N6,0.0,1.8459118324518204,1.8459118324518204
111968,C2Fe2O6,3.1396000000000006,1.295322505235672,1.8442774947643286
19432,Al1F4Tl1,4.2435,2.3998573261499403,1.8436426738500598
51868,Ba1Gd2Ni1O5,0.0,1.8430541336536408,1.8430541336536408
30954,As1Ca3Cl3,1.8403999999999998,0.0013853019475936889,1.839014698052406
90519,Br1La1Te1,2.3138999999999994,0.4759884345531464,1.837911565446853
77219,Bi1F3Xe1,0.0,1.8372116541862489,1.8372116541862489
19431,Al1F4Tl1,4.2369,2.3998573261499403,1.83704267385006
30953,As1Ca3Cl3,1.838,0.0013853019475936889,1.8366146980524063
100970,Ca1O3Zr1,3.2142,1.3778205502033234,1.8363794497966766
100969,Ca1O3Zr1,3.2142,1.3778205502033234,1.8363794497966766
100968,Ca1O3Zr1,3.2141,1.3778205502033234,1.8362794497966768
184661,H24Mg8Na8Ni4,1.8329000000000002,2.4101734161376954e-05,1.8328758982658389
100446,Ca16N32Sr8W8,2.653,0.8285245001316071,1.824475499868393
170711,Ge4O8,0.7382000000000001,2.5600407379865646,1.8218407379865647
124618,Co2O7P2,0.4876,2.3090370619297027,1.8214370619297027
61400,B2C8H8N10,6.2819,4.464618930220604,1.817281069779396
234023,O12Te1Tl6,0.0,1.8168944400548934,1.8168944400548934
59772,B4Bi4Cd4F40,2.1586,3.9745775413513185,1.8159775413513186
87973,Br1Cu1O2Sr2,2.7393,0.9238457632064819,1.815454236793518
16177,Al2Cl10N2P2,3.8269999999999995,2.0118451511859896,1.81515484881401
51417,Ba1F3Tc1,1.9924,0.17918543815612792,1.813214561843872
51365,Ba4F8O6W2,3.7005,5.512829093933106,1.8123290939331058
216013,Mn1S1,0.0,1.8053864097595216,1.8053864097595216
119877,Co6F18Rb6,4.0903,2.285262344479561,1.8050376555204393
6800,Ag2H3I1O6,1.3106,3.115406042933464,1.804806042933464
26542,Al2P2S8,0.0,1.8035645377635956,1.8035645377635956
112559,C4H16N9O16Y1,1.8766,3.679844555258751,1.803244555258751
25808,Al2O15Ti7,0.0,1.8009736013412476,1.8009736013412476
204625,Li2Mn2O14P4,1.3213,3.1209806644916536,1.7996806644916536
41275,Au4Cl16P4,0.9096,2.7087780171632767,1.7991780171632767
19418,Al1F3Sr1,3.3692,1.5708031356334686,1.7983968643665316
214291,Mn5O13Sr5,0.0,1.797965814471245,1.797965814471245
66338,Be12F48K8Mn8,4.5346,6.331153082847595,1.7965530828475949
155519,F8Ga2H8N2,5.2573,3.4664335590600968,1.790866440939903
137960,Cu2H4Na2O13Si4,0.1839,1.9714835107326507,1.7875835107326508
137961,Cu2H4Na2O13Si4,0.1866,1.9714835107326507,1.7848835107326506
138083,Cu2H2O10S2Tl2,0.0,1.7846468675136566,1.7846468675136566
112043,C12F18H26N8O16Ru2S2,2.5812,4.364125654101372,1.7829256541013718
201644,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201640,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201643,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201652,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201641,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201651,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201646,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201648,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
201638,La4O14Zr4,0.0,1.7816429150104522,1.7816429150104522
191042,I12Rb4Yb4,3.1184,1.3369965946674347,1.7814034053325651
95846,Ca1F3Ga1,0.0,1.7806815844774246,1.7806815844774246
136034,Cu2F12H16O8Si2,0.0,1.778791241645813,1.778791241645813
112203,C4Ge4H12N4O4,4.9944,3.220338968038559,1.7740610319614407
103740,C6Cs2Ir1Li1N6,5.662999999999999,3.889691781401634,1.7733082185983653
113034,Cl4Cr1H18K1N6O8,3.8119,2.039636641740799,1.7722633582592011
214447,Mn6O12W2,2.1998,0.4302542984485626,1.7695457015514375
166601,Ge1I2,1.8006000000000002,0.031551361083984375,1.7690486389160158
219877,Na1Nb1O3,0.0,1.7688432508707046,1.7688432508707046
119874,Co1F6Pt1,2.5724,0.8047875785827637,1.7676124214172364
94440,Ca1Cl2Zn1,1.8015999999999999,0.03810648500919342,1.7634935149908064
73101,B4F36Sn12,4.3667,6.126412137746811,1.7597121377468108
156838,F8O20S8,5.582999999999999,3.828427364230156,1.7545726357698435
88629,Br2Ga1K1,2.9646,1.2113936936855316,1.7532063063144683
128527,Cr4F24H72Mn4N24,0.0,1.7529322719573974,1.7529322719573974
1601,Ag1Ba1Br1,1.7526,0.0005789893865585327,1.7520210106134415
134870,Cs4Ga4H16,4.9707,3.220315414071083,1.7503845859289169
3724,Ag20C4F16,2.2565,0.5091852867603303,1.7473147132396698
230841,O22Pr4Si4V5,0.0,1.7435999709367753,1.7435999709367753
49589,Ba1Co1Nd2O5,1.8392,0.09635051667690277,1.7428494833230972
17553,Al4Cs4O16Si4,2.7310000000000003,4.473096167445183,1.7420961674451827
185613,H8Yb4,1.8130999999999997,0.07179084956645966,1.74130915043354
196383,K8O64P8V16,0.0383,1.7781760996580125,1.7398760996580125
156365,F3Li1Rh1,1.7627,0.026052879095077516,1.7366471209049223
54969,Ba6Mo4O36P8,2.0016,3.7354762876033782,1.7338762876033784
60796,B2Ca2H6Ni2O20P4,3.8426,2.1103336012363436,1.7322663987636564
188556,In2O8V2,3.0348999999999995,1.306113508939743,1.7287864910602564
93702,C8,0.0,1.7259607881307601,1.7259607881307601
188555,In2O8V2,3.0315,1.306113508939743,1.7253864910602568
74431,B24H24O48,7.0608,5.336454794406891,1.7243452055931092
55428,Ba3Nb2O8,4.4613,2.7388054913282396,1.72249450867176
116945,Cl1Na1Zn1,1.7245000000000001,0.003132129907608032,1.721367870092392
74430,B24H24O48,7.0568,5.336454794406891,1.7203452055931088
185010,H28N8O12Ru2S4,3.3158000000000003,1.6003189957141877,1.7154810042858126
112075,C4F12H12O16S4,6.3814,4.666627067327499,1.714772932672501
112074,C4F12H12O16S4,6.3812999999999995,4.666627067327499,1.7146729326725003
94964,Ca1Cs1F3,6.9116,5.197269470691681,1.7143305293083193
157129,F3Rb1V1,2.1851,0.47322276055812834,1.7118772394418715
112582,C16H36N4Se8,3.5357,1.827028671503067,1.7086713284969328
112028,C12F4H28Mo2N4O8,3.1587,1.450524526834488,1.708175473165512
151021,Fe2Na6O24S6,1.9342,3.6414619958400727,1.7072619958400728
184858,H2Na6O18P4V2,0.6195,2.3254163813591004,1.7059163813591005
234453,O20U2V6,0.0,1.7029430842399598,1.7029430842399598
201613,La10O30Ti8,0.0,1.702022288441658,1.702022288441658
226320,Nd8O16Si4Te4,1.3492,3.050971699953079,1.7017716999530792
93654,C2,0.2261,1.927801308631897,1.701701308631897
233334,O7Sr3V2,0.2012,1.90105550467968,1.69985550467968
226321,Nd8O16Si4Te4,1.3521,3.050971699953079,1.698871699953079
93655,C2,0.2297,1.927801308631897,1.698101308631897
115605,Cl1K1O3,0.0,1.6971871519088746,1.6971871519088746
138040,Cu2H20O18S2,0.0,1.6969631153345108,1.6969631153345108
138039,Cu2H20O18S2,0.0,1.6969631153345108,1.6969631153345108
138042,Cu2H20O18S2,0.0,1.6969631153345108,1.6969631153345108
128827,Cr2Ga4S8,0.0,1.6944740635156632,1.6944740635156632
212691,Mg1Te1,2.3214,0.6296621870994568,1.6917378129005434
112073,C4F12H12O16S4,6.3575,4.666627067327499,1.6908729326725007
124585,Co2O2,1.7992,0.10869882106781006,1.6905011789321898
110935,Ce8Cl6N2S6,3.0405,1.3516362071037293,1.6888637928962709
148779,Fe4H4O8,0.0,1.6887499016523362,1.6887499016523362
83383,B24Li4Si4,1.6865,0.0,1.6865
94959,Ca1Cs1F3,6.8833,5.197269470691681,1.6860305293083195
217765,Mo12O48Sc8,3.6276,1.9461438238620759,1.6814561761379243
155619,F3Ga1Zn1,0.0,1.6814366686344147,1.6814366686344147
156591,F6Na1Rb2Ti1,0.0,1.680227199792862,1.680227199792862
112888,Cl4Co4O6Te2,2.9954000000000005,1.3160165828466415,1.679383417153359
94958,Ca1Cs1F3,6.8759999999999994,5.197269470691681,1.6787305293083188
158551,Ga4H16Rb4,4.9239999999999995,3.2487828487157824,1.675217151284217
135133,Cs12N44P24,4.1080000000000005,2.433213578462601,1.6747864215373998
229918,N1Na1O2,2.4183,0.7460834228992462,1.6722165771007536
60793,B2Ca1H10N2,3.8156,5.4872593450546265,1.6716593450546267
156629,F3Na1Tc1,0.0,1.6692001086473465,1.6692001086473465
205785,Li4O8Pr4,3.0593,1.3927115875482559,1.666588412451744
128530,Cr2F12H24N6O6,0.0,1.6637027221918106,1.6637027221918106
8830,Ag1N1O2,1.9892,0.3266447776556015,1.6625552223443987
185009,H28N8O12Ru2S4,3.262,1.6003189957141877,1.6616810042858123
156322,F8Li6Mn2O12P4,1.5713,3.232677960395813,1.661377960395813
8944,Ag8O12Se4,2.5514,0.8901016920804977,1.6612983079195023
231209,O32Rb2Ta15,0.0,1.660567853450775,1.660567853450775
95632,Ca6Fe2O12Rh2,1.8569,0.19686077356338502,1.660039226436615
82892,B6La6N12,2.1204,0.46077366709709167,1.6596263329029084
244881,S32,0.0,1.6594936829805373,1.6594936829805373
205480,Li2Ni1O2,3.4566,1.8005540120601655,1.6560459879398344
229916,N1Na1O2,2.3983,0.7460834228992462,1.6522165771007535
60794,B2Ca1H10N2,3.838,5.4872593450546265,1.6492593450546265
87974,Br2Cu1O2Sr2,0.0,1.648266109228134,1.648266109228134
134921,Cs3H9Mg3,2.6477,4.295084593296051,1.6473845932960507
92612,Br2Sr1Zn1,1.6566,0.010336357355117797,1.6462636426448822
90580,Br1Li3O1,4.2806,2.6382256680727005,1.6423743319272992
162527,Ga1P1,1.6437,0.0017835283279418945,1.641916471672058
162525,Ga1P1,1.6437,0.0017835283279418945,1.641916471672058
162524,Ga1P1,1.6437,0.0017835283279418945,1.641916471672058
162530,Ga1P1,1.6437,0.0017835283279418945,1.641916471672058
201384,La4O30Si4Ti9,0.0,1.6414206689596176,1.6414206689596176
201382,La4O30Si4Ti9,0.0,1.6414206689596176,1.6414206689596176
56407,Ba4O20Ti8,3.1855999999999995,1.5450482416152955,1.640551758384704
108852,Cd2O8S2,1.6058,3.2461897212266924,1.6403897212266925
162522,Ga1P1,1.6417,0.0017835283279418945,1.639916471672058
18542,Al4Dy4O12,5.752400000000001,4.112977915406227,1.6394220845937735
184497,H6K2O6Pb1,2.1431,3.782486720085144,1.639386720085144
156592,F6Na1Rb2V1,0.0,1.6389201140403749,1.6389201140403749
111128,Ce2Fe4K10N24O48,2.1444,0.5065549111366272,1.6378450888633729
48921,Ba2C2F4Mn2O6,4.7455,3.1083338272571566,1.6371661727428433
200167,La8Mn2S14,2.4309,0.7980533349514007,1.632846665048599
111437,Ce12Nb4O16S12,2.5104,0.8816211682558059,1.6287788317441942
7166,Ag4I20Tl12,1.2923999999999998,2.921117033958435,1.6287170339584351
118908,Co2Cr4O8,0.0,1.6285941642522812,1.6285941642522812
118909,Co2Cr4O8,0.0,1.6285941642522812,1.6285941642522812
156667,F36Nb4Se4,5.4876,3.8594287675619126,1.628171232438087
116819,Cl8Na2Pb4,0.0,1.6273775744438173,1.6273775744438173
25907,Al1P1,1.6290999999999998,0.001981272101402283,1.6271187278985975
93647,C16,0.5246,2.1497612994909288,1.6251612994909288
135060,Cs1La1Nb2O7,1.8248,3.4491854816675187,1.6243854816675187
8940,Ag2O4Sc2,2.4628,0.8482172602415085,1.6145827397584918
230271,O2,1.7418,0.12844033241271974,1.6133596675872803
58918,B3Ba3F30P3,7.2482,5.63762239575386,1.6105776042461395
15849,Al2Ce2O6,0.0,1.6094310945272445,1.6094310945272445
155434,F10Fe2H8Mn2O4,0.4453,2.054487692117691,1.609187692117691
232505,O4Sn4,1.7677,0.1590550124645233,1.6086449875354767
103780,C6Cu2Fe1N6,0.0,1.608334465622902,1.608334465622902
210488,Mg24P16,1.6126000000000003,0.005857269167900085,1.6067427308321
134777,Cs6F14Mn2,1.5381,3.1441084694862367,1.6060084694862367
240340,P16Se20,1.746,0.1410910040140152,1.6049089959859848
230951,O10P2Ta2,3.7387,2.1344660103321074,1.6042339896678928
86984,Br16Ce8S16Sb8,0.0,1.6035195964574813,1.6035195964574813
117232,Cl24N4O16P4S8,2.6199,4.220853443145752,1.6009534431457522
15844,Al1Ce1O3,0.0,1.597788313627243,1.597788313627243
15845,Al1Ce1O3,0.0,1.597788313627243,1.597788313627243
210486,Mg24P16,1.6031,0.005857269167900085,1.5972427308320998
86880,Br4Cd4Hg4S4,0.0,1.5957604813575745,1.5957604813575745
185548,H2O4Tb2,3.5395999999999996,5.132936464548111,1.5933364645481114
58940,B24Ba2H24,5.8468,4.254963970184326,1.5918360298156742
82753,B6K2Se1,1.5856,4.5464634895324706e-05,1.5855545353651046
82752,B6K2Se1,1.5855,4.5464634895324706e-05,1.5854545353651046
209999,Mg1N2Si1,4.1767,2.591701104640961,1.5849988953590395
114037,Cl1F3Si1,0.0,1.584292438030243,1.584292438030243
231379,O12Rh2Sr8,0.0,1.5814621275663376,1.5814621275663376
49886,Ba2Cr1Mo1O6,0.0,1.5795038616657258,1.5795038616657258
84309,B4N4,1.5663,3.1451941430568695,1.5788941430568695
34620,As4H6Li2O14,1.9624,3.5410771775245666,1.5786771775245667
84310,B4N4,1.5681,3.1451941430568695,1.5770941430568695
82750,B6K2Se1,1.575,4.5464634895324706e-05,1.5749545353651047
117126,Cl6Nd6O12U2,1.8571,3.428946598172188,1.571846598172188
99324,Ca4Mn4O10,2.16,0.5881978923082352,1.571802107691765
54723,Ba2Mn2O6,2.0204,0.45202857196331026,1.5683714280366896
54722,Ba2Mn2O6,2.0198,0.45202857196331026,1.5677714280366897
135275,Cs32Si32,1.5676,0.0,1.5676
54721,Ba2Mn2O6,2.0195,0.45202857196331026,1.5674714280366895
103792,C2Cu5H8I4N2O4,0.0,1.5644304180145263,1.5644304180145263
118426,Cl18Te2W2,0.5927,2.155377551317215,1.562677551317215
213037,Mn4Mo6O16,1.7128,0.15170672237873079,1.5610932776212694
16017,Al4Cl24I12,1.7458,3.305836583375931,1.5600365833759309
155983,F6H12O6Sn2Zn1,3.0389999999999997,4.597400313615799,1.558400313615799
87307,Br1Cl1Sn1,1.5746,0.0177016282081604,1.5568983717918397
58939,B24Ba2H24,5.8118,4.254963970184326,1.556836029815674
167957,Ge4La8S20,0.4108,1.9637534272670747,1.5529534272670746
231601,O16Sb8,0.0,1.5521987879276276,1.5521987879276276
19323,Al1F3Mg1,0.0,1.5501227521896361,1.5501227521896361
231656,O8Sb2V2,0.2038,1.7536761391162872,1.5498761391162872
31025,As1Ca2I1,1.5487,4.6560168266296385e-05,1.5486534398317338
79537,Bi4Mn8O24P4,2.4645,0.9160970556735992,1.548402944326401
46725,Ba1Be1Cl2,1.5627,0.01454813539981842,1.5481518646001815
4557,Ag1Cr1S2,0.0,1.5478204888105394,1.5478204888105394
172785,Ge6S12,0.0,1.5474962109327317,1.5474962109327317
1193,Ag2Au4F16,0.5834,2.130201098918915,1.5468010989189147
208612,Lu2O2S1,3.0407,1.4951204037666321,1.545579596233368
25249,Al1N2Na1,0.0,1.5455532824993135,1.5455532824993135
51863,Ba2Gd1Mo1O6,0.0,1.545272278189659,1.545272278189659
51865,Ba2Gd1Mo1O6,0.0,1.545272278189659,1.545272278189659
132615,Cr4O16U4,2.5214,0.9776895850896835,1.5437104149103162
46647,B28,1.5406,0.0,1.5406
156758,F28O4Os2Sb4,1.4219,2.9623271650075913,1.5404271650075914
46646,B28,1.5403,0.0,1.5403
159915,Ga1Li1N2,0.0,1.5375953280925752,1.5375953280925752
111562,Ce4O16P4,2.3029,3.8386574548482897,1.5357574548482895
115313,Cl4H8Si5,3.7613,5.29527314722538,1.5339731472253804
111324,Ce2K4Nb10O30,0.0,1.5331677299737931,1.5331677299737931
242187,Rb2Te1Zn1,1.7544,0.22132019937038422,1.5330798006296158
185819,I2Na2O8,1.8775,3.408671562075615,1.531171562075615
115604,Cl16K12N4O12Zn4,3.3007,4.831008563041687,1.5303085630416868
155451,F6Fe1K2Na1,0.0,1.529361299276352,1.529361299276352
40137,Au4Br4,2.2892,0.7608747667074204,1.5283252332925796
220506,Na6O9S2,3.0301,4.557899214625358,1.5277992146253583
63424,Be1Br1K1,1.5276,0.00023389637470245362,1.5273661036252977
51358,Ba2F2O2Pd1,0.0,1.5266630005836488,1.5266630005836488
234738,O3Y2,4.0907,2.5663033545017244,1.5243966454982756
230087,N8O6Si6Y4,2.7868,4.309787746667862,1.5229877466678619
234565,O8V4,2.1307,0.6100044840574265,1.5206955159425735
185699,I12K4Te2,0.0,1.5205866247415543,1.5205866247415543
110938,Ce6Cl6O12Ta2,0.9375,2.457117021083832,1.5196170210838318
231363,O6Rh4,1.7282,0.2092014092206955,1.5189985907793044
232594,O3Sn1Zr1,1.7539,0.2350965315103531,1.518803468489647
231362,O6Rh4,1.7278,0.2092014092206955,1.5185985907793045
231361,O6Rh4,1.7273,0.2092014092206955,1.5180985907793045
185067,H8N4O16Zn2,3.433,1.9163201189041137,1.5166798810958861
231360,O6Rh4,1.7251,0.2092014092206955,1.5158985907793046
184909,H1Ni1O2,0.0,1.5137274903059006,1.5137274903059006
198561,K2Se1Zn1,1.5630000000000002,0.0496698397397995,1.5133301602602007
88544,Br2F2Sr2,4.9966,6.509416081905365,1.512816081905365
19279,Al1F3K1,0.0,1.5112231010198593,1.5112231010198593
115193,Cl6H8K2Mn2O4,3.9786,2.468182455897331,1.510417544102669
111920,C4Fe1H12N10S4,3.3201,1.8110672980546951,1.509032701945305
220539,Na1O2Sc1,4.3746,2.865644701719284,1.508955298280716
105141,Cd1F3Rb1,3.4652,1.9585200643539429,1.506679935646057
66300,Be1F3Ga1,0.0,1.5056605303287507,1.5056605303287507
151972,Fe8O32P8Sr4,3.4038,1.8983314609527588,1.505468539047241
49071,Ba4Cl8Hg8O8,1.6030000000000002,3.106515789628029,1.503515789628029
49132,Ba1Cl2Mg1,1.5175,0.015272830724716187,1.502227169275284
146973,Eu4K4O16P4,2.9457999999999998,1.4444311702251433,1.5013688297748564
11193,Al1As1,1.5011,2.1910667419433593e-06,1.501097808933258
11194,Al1As1,1.5011,2.1910667419433593e-06,1.501097808933258
229976,N4O10,0.6314,2.131842755675316,1.500442755675316
223691,Nb4O14Sn4,1.0459,2.545413176417351,1.4995131764173508
155879,F4H12K4O12P4,6.5423,5.043420980572701,1.4988790194272994
84874,B12N12O12Sr12,2.1445,3.641575383543968,1.4970753835439683
216033,Mn1S1,3.3002,1.8053864097595216,1.4948135902404782
60663,B8Br4Zn2,1.4939,8.599936962127685e-05,1.4938140006303788
231081,O22P4W4,2.4707,0.9777624380588532,1.4929375619411467
103847,C2Cu2N4,0.0,1.492089610695839,1.492089610695839
103848,C2Cu2N4,0.0,1.492089610695839,1.492089610695839
4587,Ag1Cr1Se2,1.5625,0.07126608908176423,1.4912339109182358
141580,Cu2Nd4O8,0.0,1.4909277975559234,1.4909277975559234
139520,Cu4La4S8,0.124,1.6143872874975205,1.4903872874975206
100709,Ca4O20Si4Ti4,0.6685999999999999,2.156239188313484,1.4876391883134843
155973,F12H8O4Pt1Sb2,0.0,1.4872227036952972,1.4872227036952972
149695,Fe2La2O3Se2,0.0,1.4859485983848573,1.4859485983848573
103745,C12Cs4K2N12Rh2,5.5405,4.054771679639816,1.4857283203601837
98764,Ca1Li1P1,1.9202,0.4345575535297394,1.4856424464702604
114626,Cl6Ge2Rb2,3.7692,2.2836393117904663,1.4855606882095338
15940,Al8Cl32Cr4,2.523,4.00708420753479,1.48408420753479
205727,Li2N4U2,1.5039,0.020695720911026002,1.4832042790889741
31235,As4Cd12Cl12,1.4826,5.477666854858398e-07,1.4825994522333144
57134,Ba12Pt24S36,1.6148,0.13351046085357665,1.4812895391464234
151971,Fe8O32P8Sr4,3.3768,1.8983314609527588,1.478468539047241
4584,Ag1Cr1Se2,1.5492,0.07126608908176423,1.4779339109182357
205476,Li1Ni1O2,0.0,1.4762821596860887,1.4762821596860887
128551,Cr1F6Na1,1.4593,2.935383617281914,1.4760836172819138
151970,Fe8O32P8Sr4,3.3739999999999997,1.8983314609527588,1.4756685390472408
184589,H1Li1Nd2O3,1.6156000000000001,3.0911038261651993,1.4755038261651992
94548,Ca2Co1O3,1.6243,0.15081002831459045,1.4734899716854097
50832,Ba4Fe2Ge4O14,1.2673,2.7405879241228104,1.4732879241228103
80801,Bi4O12Ti2Zn2,1.6603,3.1327516227960586,1.4724516227960585
49189,Ba2Cl4O12,5.2691,3.7977946078777314,1.4713053921222685
134691,Cs1Cu3S2,2.0853,0.6155845832824707,1.4697154167175295
247243,Se2Zn2,1.7371,0.26750295639038085,1.4695970436096193
182647,Hg4O16W4,0.8205,2.2892385828495025,1.4687385828495025
25267,Al1N2Rb1,0.0,1.4679418641328812,1.4679418641328812
67602,Be4H16O16P8,6.001,4.53360357105732,1.4673964289426804
88010,Br12Cu12P16S12,1.7932,0.32726977944374086,1.465930220556259
194520,K1Li2Sb1,1.4652,5.477666854858398e-07,1.4651994522333145
247242,Se2Zn2,1.7311,0.26750295639038085,1.4635970436096193
206111,Li2O8Ti4,0.0,1.458686250448227,1.458686250448227
138121,Cu2I2,1.9978,0.5401280790567398,1.4576719209432603
103352,C16Cd4H16O24,2.5719,4.029206860661507,1.457306860661507
156897,F4O12S4Tl4,4.5506,3.093312969207764,1.4572870307922363
156765,F6O2P2,5.7782,7.235311015844345,1.4571110158443448
31234,As4Cd12Cl12,1.4544,5.477666854858398e-07,1.4543994522333143
60892,B24Ca12O48,6.0643,4.609933215379715,1.4543667846202855
185498,H8O16S4,6.0201,4.5678263902664185,1.4522736097335818
74478,B8H32U2,3.1540999999999997,1.7024364000558854,1.4516635999441143
46633,B12,1.4516,0.0,1.4516
46632,B12,1.4515,0.0,1.4515
46629,B12,1.4513,0.0,1.4513
46628,B12,1.4511,0.0,1.4511
15951,Al2Cl8Cu2,3.1639999999999997,1.7131112772226333,1.4508887227773664
119074,Co2Cs4O8Si2,3.2906,1.8406735396385192,1.4499264603614808
14895,Al4Ca2H12O26Si6,3.5462,4.995679279565811,1.4494792795658116
185497,H8O16S4,6.016800000000001,4.5678263902664185,1.4489736097335824
184673,H12Mg1N6O6,4.4918,3.043419640660286,1.4483803593397138
14223,Al1Br2K1,2.3479,0.899818525314331,1.4480814746856692
101886,Ca2Rb2Sb2,1.5145,0.06646327078342437,1.4480367292165757
234458,O22U4V4,3.0882,1.640242970585823,1.447957029414177
142117,Cu3O18Se6Tl2,0.0,1.4463149398565291,1.4463149398565291
147035,Eu4O16P4Rb4,3.1089999999999995,1.6632371205091476,1.445762879490852
34076,As8Ge8Se8,1.4452,5.477666854858398e-07,1.4451994522333145
121836,Co2H12O16Se4,3.4022,1.9573264807462691,1.444873519253731
214228,Mn12O48Si12V8,0.0,1.4433772671222687,1.4433772671222687
103364,C4Cd2N4,6.142000000000001,4.698658819794655,1.443341180205346
87768,Br2Cs2O8,3.0222,4.464496778249741,1.4422967782497405
51382,Ba1F3Rh1,1.4469999999999998,0.007722962498664856,1.439277037501335
183632,Hg3S3,0.0,1.4383087819814682,1.4383087819814682
240751,P6S18Zn4,0.3615,1.799232251048088,1.437732251048088
149997,Fe4Li8O16Si4,1.288,2.7252718198299406,1.4372718198299406
208623,Lu4O14V4,0.8848999999999999,2.31883715569973,1.4339371556997298
116077,Cl2Li5N1,1.9505,3.38413763999939,1.43363763999939
119071,Co1Cs1K2O2,2.0704,0.6369918531179428,1.433408146882057
95534,Ca4Fe4H2O30Si10,1.5846,3.01772335767746,1.4331233576774598
117459,Cl2O2Y2,4.2949,5.726414279937744,1.431514279937744
114215,Cl16Ga4P4,0.6598,2.089366735816002,1.4295667358160018
138119,Cu2I2,1.9689,0.5401280790567398,1.4287719209432603
84909,B1O4P1,7.2702,5.842068642377853,1.4281313576221466
139521,Cu4La4S8,0.1878,1.6143872874975205,1.4265872874975205
139752,Cu1Li1O1,0.0,1.4260503113269807,1.4260503113269807
