,Compound,myY,Fit,AbsResidual
156217,F6K2Re1,3.3471,5.2647450143098835,1.9176450143098833
41105,Au4Cl4F12P4,3.7832,1.8670972567796706,1.9161027432203293
184956,H24N8Ni1O10V2,2.1827,0.26782011330127714,1.9148798866987229
87128,Br1Cl2La1,1.9363,0.021648287177085876,1.9146517128229141
232541,O14Sn2Ta4,1.3079,3.2164125764369964,1.9085125764369963
93646,C16,0.0,1.908346827030182,1.908346827030182
208974,Mg4Mo4O16,3.6112,1.704808229804039,1.9063917701959612
201654,La4O14Zr4,3.8088,1.9026478624343872,1.906152137565613
32064,As8Co4O28Sr4,0.3360000000000001,2.2417253005504607,1.9057253005504606
117760,Cl24P4Se16,0.0,1.898498529791832,1.898498529791832
116495,Cl4Mn8O16P4,3.1889999999999996,1.2911945354938508,1.8978054645061488
56290,Ba1O3Ti1,0.3636,2.2598163908720017,1.8962163908720018
184663,H4Mg1Na2O8S2,5.0457,3.1507200133800506,1.8949799866199495
201653,La4O14Zr4,3.7972,1.9024517619609833,1.8947482380390168
43976,Au2K2O16S4,1.5442,3.4377574253082277,1.8935574253082277
103715,C24Cs8Fe4N24Ni4,3.6382,1.7449036556482316,1.8932963443517683
113994,Cl8F12Ir2,0.0,1.8911343544721604,1.8911343544721604
135116,Cs1Nb1O3,0.0,1.8824582779407502,1.8824582779407502
52929,Ba2H16I4O24,0.7629,2.6446964359283447,1.8817964359283446
21079,Al2H2O4,5.5586,3.677122154831886,1.881477845168114
50998,Ba2Fe2O20Si8,3.2793000000000005,1.3981131148338317,1.8811868851661688
94243,Ca3Cl2Fe2O5,0.5095,2.390592400431633,1.881092400431633
113472,Cl8Cu2O24Pb10Se8,0.0,1.879598935842514,1.879598935842514
21078,Al2H2O4,5.5557,3.677141874432564,1.878558125567436
134779,Cs6F18Mn6,3.4834999999999994,1.6059401774406434,1.877559822559356
134778,Cs6F18Mn6,3.4819999999999993,1.6058623945713044,1.876137605428695
128035,Cr2Dy2O8,0.2489,2.121247852444649,1.872347852444649
128034,Cr2Dy2O8,0.24869999999999998,2.1210112172365188,1.8723112172365188
139029,Cu4K4O36Ta12,0.0,1.8707037526369095,1.8707037526369095
21077,Al2H2O4,5.5465,3.6770186269283296,1.8694813730716704
21076,Al2H2O4,5.546,3.6768449848890303,1.86915501511097
128039,Cr2Dy2O8,0.2629,2.126405075788498,1.8635050757884977
113866,Cl12Fe2P2,0.4053,2.265409088730812,1.860109088730812
112013,C1F2Gd2,0.7659,2.625064477920532,1.859164477920532
115276,Cl14H30N12Ta4,2.3085,0.44937080800533297,1.859129191994667
201652,La4O14Zr4,0.0,1.858379002213478,1.858379002213478
201651,La4O14Zr4,0.0,1.8583329898118972,1.8583329898118972
201646,La4O14Zr4,0.0,1.8582530158758164,1.8582530158758164
201648,La4O14Zr4,0.0,1.8581210041046143,1.8581210041046143
185498,H8O16S4,6.0201,4.16225774526596,1.8578422547340399
201638,La4O14Zr4,0.0,1.8572577238082886,1.8572577238082886
201640,La4O14Zr4,0.0,1.8572013038396835,1.8572013038396835
201641,La4O14Zr4,0.0,1.8570035600662231,1.8570035600662231
201643,La4O14Zr4,0.0,1.8569367325305939,1.8569367325305939
201644,La4O14Zr4,0.0,1.8567986953258515,1.8567986953258515
98764,Ca1Li1P1,1.9202,0.06497389316558838,1.8552261068344116
56053,Ba3O23Si4Ta6,0.1657,2.019812417626381,1.854112417626381
16218,Al4Cl16P4,2.5574,0.7039524960517883,1.8534475039482117
21019,Al2H12Li2Na4,2.8293,0.9786043554544449,1.8506956445455551
73060,B2F14N4O2S4,4.8995,3.04943904876709,1.8500609512329098
231329,O14Re2Tb6,0.7249,2.5670132601261137,1.8421132601261139
111969,C2Fe2O6,3.1502,1.3133659398555755,1.8368340601444244
16179,Al4Cl24N4S8,1.6666,3.5027165287733077,1.8361165287733077
5078,Ag4Eu4O16Ti4,2.0319,0.19936571061611175,1.832534289383888
111968,C2Fe2O6,3.1396000000000006,1.3097572529315948,1.8298427470684058
232305,O8Si4,5.611199999999999,3.7831128174066544,1.828087182593345
112044,C12F12H24N12O8S4,2.1959999999999997,4.023144178986549,1.8271441789865497
117278,Cl2O8Pb2Re2,3.4416,1.614983257651329,1.8266167423486712
69647,Be1Na1P1,1.9154,0.08968310058116913,1.8257168994188309
25507,Al1O3Sc1,1.8251,0.00016925990581512451,1.8249307400941848
205840,Li1O6Re1Sr2,1.9741000000000002,0.15340644240379334,1.8206935575962069
231881,O16Si8,5.593999999999999,3.7738949996232987,1.8201050003767008
118735,C4N8Pb4,1.7016,3.5198216390609742,1.8182216390609742
184920,H8Ni1O12Re2,2.7739,0.9629568523168563,1.8109431476831435
48953,Ba4Cl2Co4F14,3.938,2.1309794753789904,1.8070205246210098
195542,K2Na2Nb2O10Pr2,3.1815,1.3779311990737915,1.8035688009262087
96902,Ca2Hf7O16,4.3155,2.5119462752342225,1.8035537247657776
84911,B3O12P3,7.005200000000001,5.202301255464554,1.8028987445354474
226320,Nd8O16Si4Te4,1.3492,3.151829788684845,1.8026297886848452
91745,Br4O4Ti4,0.0,1.800764354467392,1.800764354467392
118368,Cl2Sr1Zn1,1.9737,0.17322792768478393,1.800472072315216
226321,Nd8O16Si4Te4,1.3521,3.151829788684845,1.7997297886848451
230125,N12O40V4,2.9789999999999996,1.1793712532520295,1.7996287467479701
190422,In1Si1Te3,0.0,1.7995066821575165,1.7995066821575165
55895,Ba2O6Pb2,0.1913,1.9893511122465133,1.7980511122465133
97508,Ca4H12O16P4,6.0773,4.280986722111702,1.7963132778882978
103778,C6Cu1Fe1Li2N6,0.0,1.795735856294632,1.795735856294632
103589,C6Co1Cr1H18N12,0.7784,2.573859248161316,1.795459248161316
185497,H8O16S4,6.016800000000001,4.223350163698196,1.7934498363018045
112535,C2H16N8O8S2,5.1225000000000005,3.329523658156395,1.7929763418436053
118761,C2N8Si4,4.3613,2.570065416097641,1.7912345839023591
184792,H2Mn2O14P4,1.6173,3.406677143573761,1.789377143573761
129773,Cr2H26N4O20P4,3.5565,1.7701918524503708,1.7863081475496294
82596,B2K4Na2P4,1.7855,0.0006836128234863282,1.7848163871765137
65521,Be8Cs4F20,7.1610000000000005,5.377533461451531,1.7834665385484696
138083,Cu2H2O10S2Tl2,0.0,1.7816012847423555,1.7816012847423555
184899,H24Na12Rh4,3.2689,1.48733280479908,1.78156719520092
230454,O12Pb6S2,0.6543,2.43207422375679,1.77777422375679
148792,Fe8H6O30P6,0.0,1.771796261072159,1.771796261072159
138062,Cu8H8O28Se8,0.0,1.7684389990568161,1.7684389990568161
63425,Be1Br1K1,1.9121,0.14710712552070618,1.7649928744792938
119071,Co1Cs1K2O2,2.0704,0.3060021901130676,1.7643978098869322
200346,La12Mo4O28,0.925,2.6872913211584093,1.7622913211584093
156365,F3Li1Rh1,1.7627,0.000906553864479065,1.761793446135521
124015,Co2Nb2O8,1.156,2.917452474832535,1.761452474832535
110998,Ce1Cr1O3,1.7738,0.01300891101360321,1.760791088986397
51873,Ba2Gd4O10Pt2,2.9369,1.1791663885116577,1.7577336114883424
3725,Ag6C12Fe2H12N16,0.0,1.7565387678146362,1.7565387678146362
88010,Br12Cu12P16S12,1.7932,0.037725787162780765,1.7554742128372192
44012,Au20K4P8S32,1.8571,0.10337069451808929,1.7537293054819107
138970,Cu1K1Na2O2,1.7827,0.029671973586082458,1.7530280264139175
134998,C8Si8,1.776,0.02333047866821289,1.752669521331787
185390,H4O12P4Rb2V2,2.0463,0.2942087733745575,1.7520912266254425
184432,H2K2Mn2O20P6,1.4795,3.2313731801509857,1.7518731801509857
61087,B4Cd4Cs4O12,1.811,3.561732911467552,1.7507329114675523
201613,La10O30Ti8,0.0,1.747154428958893,1.747154428958893
103745,C12Cs4K2N12Rh2,5.5405,3.7936135047674178,1.746886495232582
91671,Br2O1Rb4,0.5773,2.3231469839811325,1.7458469839811324
103954,Cd1Cl8Na6,4.2261,2.4806819438934324,1.7454180561065673
200347,La12Mo4O28,0.9423,2.686923221945763,1.744623221945763
57712,Ba4S12,1.022,2.765270838737488,1.743270838737488
113556,Cl14Cu14P24S18,1.7623000000000002,0.02003347098827362,1.7422665290117265
195577,K2Na2O12V4,3.2254,1.4847725433111192,1.7406274566888809
171025,Ge1O3Ti1,1.9076,0.17002458810806276,1.737575411891937
166601,Ge1I2,1.8006000000000002,0.06304246783256531,1.7375575321674348
80824,Bi12O20Zn1,0.0,1.7368651795387269,1.7368651795387269
185771,I6Mo1O18Rb2,1.087,2.8228016781806944,1.7358016781806944
206130,Li6O6U1,3.1630999999999996,4.89711523771286,1.7340152377128608
21073,Al2H28N2O28Se2,3.5315,1.79871022939682,1.7327897706031798
231070,O40P8V8,1.9184,0.1857433009147644,1.7326566990852357
86984,Br16Ce8S16Sb8,0.0,1.7305138248205185,1.7305138248205185
117227,Cl2N2O12,1.3794999999999997,3.1089281541109086,1.7294281541109089
111554,Ce6O9,2.8412000000000006,1.1131928211450577,1.728007178854943
99791,Ca4Na8O16Si4,3.3771,5.104072994589806,1.7269729945898056
185539,H2O18S4Tl6,1.2515,2.977545766830444,1.726045766830444
74434,B6H18O18,5.979599999999999,4.255048326253891,1.7245516737461077
234565,O8V4,2.1307,0.40752964973449707,1.723170350265503
156240,F7K1Sc2,6.2062,4.487782887816429,1.7184171121835705
134738,Cs2F6Ge1,6.013,4.296269412636757,1.7167305873632426
122248,Co4K10N24O48Y2,0.0,1.7151599246263505,1.7151599246263505
100970,Ca1O3Zr1,3.2142,1.5010735321044921,1.7131264678955078
100968,Ca1O3Zr1,3.2141,1.5010154688358306,1.7130845311641696
100969,Ca1O3Zr1,3.2142,1.501138716340065,1.713061283659935
195808,K1Nb1O3,0.0,1.7126862102746965,1.7126862102746965
201334,La6O16Re2,1.9592,0.24817774772644044,1.7110222522735596
41039,Au2C8H24O24Rb2S8,2.1691,3.878531582951546,1.709431582951546
204993,Li4N4,0.0,1.7059295082092285,1.7059295082092285
103429,C2Cl2F6,6.5731,4.867827248573303,1.7052727514266968
51865,Ba2Gd1Mo1O6,0.0,1.7016607624292375,1.7016607624292375
185613,H8Yb4,1.8130999999999997,0.11437916159629821,1.6987208384037016
146994,Eu4Mn2O14Si4,0.0,1.6964071321487426,1.6964071321487426
156591,F6Na1Rb2Ti1,0.0,1.6948136788606645,1.6948136788606645
156059,F8I2Pb5,2.892,1.2003901565074921,1.6916098434925078
184781,H10Mn1N4O8S2,0.0,1.6912038964033127,1.6912038964033127
155660,F12Ge2Li4,5.6809,3.9900305873155593,1.690869412684441
59538,B2Be4F2O6,6.352199999999999,4.662248768210411,1.6899512317895882
78348,Bi2I6,2.4138,0.724256563782692,1.689543436217308
646,Ag4As4F28,1.4811,3.168210751414299,1.687110751414299
83383,B24Li4Si4,1.6865,0.0,1.6865
59534,B4Be4F2K2O12Sr2,4.9056,6.591282004117966,1.6856820041179663
78347,Bi2I6,2.4097,0.7240812784433365,1.6856187215566636
158551,Ga4H16Rb4,4.9239999999999995,3.239544215798378,1.6844557842016217
112118,C16F16O24,5.2632,3.5810027956962585,1.6821972043037419
168197,Ge2Li8O8,4.0457,2.363930952548981,1.6817690474510192
47648,Ba1Br1Cl2,0.0,1.6796849107742309,1.6796849107742309
156731,F8N12O4P4,4.8268,3.150781363248825,1.6760186367511754
115305,Cl2H2O2Sr2,4.9676,3.293222612142563,1.674377387857437
112888,Cl4Co4O6Te2,2.9954000000000005,1.3213206076622008,1.6740793923377997
194585,K1Li1Te1,2.5263,0.852337561249733,1.673962438750267
231828,O16Si8,1.1866,2.8592971813678743,1.6726971813678742
51362,Ba4F10O16Si4Y6,4.8449,3.1745714181661606,1.6703285818338394
103202,C2Ca2H12N4O20Re4,3.4737,1.80351304769516,1.67018695230484
170722,Ge12O27Pb3,3.5317,1.8626055699586868,1.669094430041313
31019,As4Ca4H8Mn2O20,2.616,0.9476495122909546,1.6683504877090454
93673,C2,4.1279,2.4597846448421476,1.6681153551578527
47649,Ba1Br2Cl1,0.0,1.6656357908248902,1.6656357908248902
234627,O18W6,1.7858,0.12025067269802094,1.665549327301979
114219,Cl16Ga4P4,3.3455,1.680810023546219,1.664689976453781
647,Ag4As4F28,1.504,3.166741641163826,1.662741641163826
95926,Ca1F6Si1,7.521799999999999,5.859683723449707,1.6621162765502921
219838,N8,7.3546000000000005,5.693133071660996,1.6614669283390047
219836,N8,7.3532,5.6932250964641575,1.6599749035358426
20269,Al6H18,3.1010000000000004,4.759996089935303,1.6589960899353025
165559,Gd6O14Re2,0.6893,2.3463602405786514,1.6570602405786514
95846,Ca1F3Ga1,0.0,1.65703859269619,1.65703859269619
220838,Na1O2V1,2.7339,1.0788987922668458,1.6550012077331544
60686,B1C7,0.0,1.6524368047714233,1.6524368047714233
240512,P12Si12,1.6517,0.0,1.6517
208364,Li2Te1,2.4961,0.8455742859840393,1.650525714015961
203206,La8S16,0.0,1.6504314309358596,1.6504314309358596
205813,Li8O32P8V4,2.4648,0.8184297078847885,1.6463702921152112
190922,I6O6Rb18,0.6325,2.278089339733124,1.645589339733124
87118,Br1Cl1K2,4.3168,2.6752185434103013,1.6415814565896985
115246,Cl16H10N12O4P10,3.8753,2.234839873313904,1.6404601266860963
124585,Co2O2,1.7992,0.1610395711660385,1.6381604288339613
48258,Ba4Ca2O12Pd6,2.0682,0.4309023064374924,1.6372976935625077
185119,Ho1In1O3,1.6388,0.0020639848709106444,1.6367360151290893
240171,P16S12,2.8047,1.1694298356771469,1.635270164322853
89669,Br12H32Hg2N8,1.992,0.35973207652568817,1.6322679234743118
59475,B4Be4Ca2F2K2O12,5.2486,3.6175443112850187,1.631055688714981
90485,Br1La1Se1,1.7217,0.0912584775686264,1.6304415224313735
118778,C2N2Th2,1.227,2.8574408000707625,1.6304408000707624
90486,Br1La1Se1,1.7408,0.1124263733625412,1.6283736266374587
5378,Ag1F3Sr1,2.3330000000000006,0.7066036868095398,1.6263963131904609
56258,Ba2O6Ta1Yb1,0.0,1.6254023277759553,1.6254023277759553
156244,F12K4Si2,7.1819,5.5572650229930876,1.6246349770069122
112027,C16F36H32Li4O20,5.358,3.7337798541784286,1.624220145821571
191042,I12Rb4Yb4,3.1184,1.4958702963590622,1.6225297036409376
223739,Nb4O18Sr8,3.7865000000000006,2.1675730288028716,1.618926971197129
111324,Ce2K4Nb10O30,0.0,1.6179899489879608,1.6179899489879608
184955,H12N2Ni1O10S2,2.4090000000000003,0.7920070862770081,1.6169929137229921
112073,C4F12H12O16S4,6.3575,4.740764001607895,1.6167359983921052
85260,B8O14Zn2,5.876600000000001,4.260119550228119,1.616480449771882
195726,K1Na1Te1,2.0353,0.4204027146100998,1.6148972853899002
103737,C8Cs4H4O16,2.3368,3.9507409262657167,1.6139409262657165
14796,Al2Ca2F10,7.147400000000001,8.759910031557084,1.6125100315570826
239382,P4Rb6S16Sm2,0.4341,2.045211811065674,1.611111811065674
77141,Bi4F24K4,2.9088,4.517128940224648,1.6083289402246481
103792,C2Cu5H8I4N2O4,0.0,1.6071375954151155,1.6071375954151155
146112,Dy2Se2,0.0,1.606780999302864,1.606780999302864
200628,La1Na1Se2,1.6079,0.0018761008977890015,1.606023899102211
88286,Br2F6,2.1653,3.7699067103862762,1.6046067103862764
116945,Cl1Na1Zn1,1.7245000000000001,0.12003649592399597,1.6044635040760042
139056,Cu4K2P2,0.0,1.6005260515213013,1.6005260515213013
139057,Cu4K2P2,0.0,1.600092768073082,1.600092768073082
130285,Cr1K3Mn1O8,0.8319,2.4317181754112243,1.5998181754112242
185567,H32P16Si4,3.7732,2.1734987688064575,1.5997012311935426
229976,N4O10,0.6314,2.230222747921944,1.598822747921944
214177,Mn2O8Re2,0.0,1.597366533279419,1.597366533279419
112037,C12F4H40N8O16P4,5.1258,3.5296020132303236,1.5961979867696763
234296,O6Ti3,3.8301,2.2346760910749435,1.5954239089250564
231363,O6Rh4,1.7282,0.13298241376876832,1.5952175862312317
231362,O6Rh4,1.7278,0.13304376363754272,1.5947562363624572
229981,N4O8,2.7151,1.1205027675628663,1.5945972324371338
231361,O6Rh4,1.7273,0.13325848817825317,1.5940415118217468
112331,C4H6K2O6,5.1855,3.5919186902046203,1.59358130979538
234458,O22U4V4,3.0882,1.4947429925203324,1.5934570074796677
112595,C8H4O8,2.8678,4.4605879151821135,1.5927879151821136
126861,C2O14Si2Y4,4.777100000000001,3.1846678537130355,1.5924321462869653
129764,Cr4H4La4O20,2.9075,1.3151878118515015,1.5923121881484987
231360,O6Rh4,1.7251,0.132878338098526,1.592221661901474
184723,H20Mg2O18S2,4.8611,3.271028749346733,1.5900712506532675
112074,C4F12H12O16S4,6.3812999999999995,4.791330535411835,1.5899694645881643
135259,Cs8Sb8,0.5526,2.1405878508090974,1.5879878508090974
49611,Ba3Co3O6,1.6270999999999998,0.039711441397666934,1.5873885586023329
82753,B6K2Se1,1.5856,1.0955333709716796e-06,1.585598904466629
82752,B6K2Se1,1.5855,1.0955333709716796e-06,1.585498904466629
197287,K8P12Se4,1.6156000000000001,0.030758742690086365,1.5848412573099138
21156,Al4H8O18Si4,4.9446,3.361432163119316,1.5831678368806843
232955,O1Sr1,2.7438,1.1607871729135513,1.5830128270864485
198928,K1S2Zr1,0.0,1.5823905920982362,1.5823905920982362
232505,O4Sn4,1.7677,0.18629380643367768,1.5814061935663224
47851,Ba10Br2O24P6,4.9747,3.394015516638756,1.5806844833612446
124650,Co4O8Rb10,1.306,2.8813710832595825,1.5753710832595824
82750,B6K2Se1,1.575,1.6433000564575195e-06,1.5749983566999435
117244,Cl20N4Si8,5.0678,3.4948089689016344,1.5729910310983657
82927,B2La2O6,4.3992,2.8277540367841723,1.5714459632158282
240340,P16Se20,1.746,0.17506623268127441,1.5709337673187256
112075,C4F12H12O16S4,6.3814,4.811981339454651,1.5694186605453488
194117,K2La2Na2O10Ta2,3.4593,1.8902135586738587,1.5690864413261412
196357,K2O24P6Sn8,3.7586,2.1928426015377043,1.5657573984622957
49229,Ba4Cl2P14,1.5683000000000002,0.002793610095977783,1.5655063899040225
232216,O8Si4,2.7602,1.1972541922330857,1.5629458077669145
86624,Br1Ca1Cl1,2.6576,1.0951647239923477,1.5624352760076523
103349,C4Cd1H20N2O12S4,4.912300000000001,3.3520341300964356,1.5602658699035654
83463,B4Mg6Mn6O20,0.0,1.5572464579343797,1.5572464579343797
196356,K2O24P6Sn8,3.7506,2.1935114246606826,1.5570885753393173
205764,Li8O14P4,0.0,1.556801671385765,1.556801671385765
220435,Na2O24P6Sn8,3.7432,2.1883032590150835,1.5548967409849164
88287,Br2F6,2.1704,3.721533434391022,1.551133434391022
220434,Na2O24P6Sn8,3.7379,2.1884577292203904,1.5494422707796094
112501,C8H32N8O12,3.4509999999999996,4.998969714045525,1.547969714045525
47769,Ba1Br2K1,0.0,1.547070596218109,1.547070596218109
134870,Cs4Ga4H16,4.9707,3.424315230846405,1.5463847691535948
110632,Cd1S2Tl1,0.0,1.5455872440338134,1.5455872440338134
185546,H12O12S2Zn1,5.179700000000001,3.6343273347616196,1.5453726652383817
21154,Al4H8O18Si4,4.9265,3.381465086340904,1.5450349136590957
222421,Na2Se1,2.0584,0.5141688680648804,1.5442311319351194
222420,Na2Se1,2.0514,0.5077819085121155,1.5436180914878848
112107,C4F12N8O12S16,1.2429,2.7859402668476103,1.5430402668476104
142390,Cu4O20Ti4Zr4,0.0,1.5422130012512207,1.5422130012512207
52462,Ba4Hf3S10,0.0,1.5422086191177369,1.5422086191177369
234023,O12Te1Tl6,0.0,1.5416027891635895,1.5416027891635895
148791,Fe7H4O24P6,3.1111,1.5698461872339249,1.541253812766075
220837,Na1O2V1,2.6379000000000006,1.0968633484840393,1.5410366515159613
97512,Ca1H12O12P6Sn1,3.6065,5.147384358644485,1.5408843586444854
46647,B28,1.5406,0.0,1.5406
121824,Co7H4O24P6,3.7212,2.1806487673521042,1.5405512326478958
46646,B28,1.5403,0.0,1.5403
87307,Br1Cl1Sn1,1.5746,0.036393070816993715,1.5382069291830063
105143,Cd1F6Rh1,1.3045,2.842565647959709,1.538065647959709
5376,Ag1F6Sn1,2.0669999999999997,3.6036228209733965,1.5366228209733968
108854,Cd4O12S4,3.4275000000000007,1.8956353533267976,1.531864646673203
223035,Na2Te1,2.0595,0.5278937101364136,1.5316062898635863
204341,Li4Mg4P4,1.5414,0.009883902072906495,1.5315160979270936
184894,H18Na2O12Zn2,3.9952,2.4658577340841292,1.5293422659158709
84309,B4N4,1.5663,3.094412336945534,1.5281123369455338
23585,Al2Mn1S4,0.0,1.5264844286441803,1.5264844286441803
146973,Eu4K4O16P4,2.9457999999999998,1.4201557940244676,1.5256442059755322
104991,Cd2Fe4O8,1.5426,0.018521634936332704,1.5240783650636673
21018,Al3H18Li3Mg3,3.3655,4.889464580416679,1.5239645804166795
231238,O46Rb12U10V4,2.6606,1.138017607331276,1.522582392668724
146680,Er1O2S3U2,0.0,1.5218788063526154,1.5218788063526154
231125,O18P4Zr4,3.7511,2.2331072872877122,1.5179927127122879
114137,Cl2Ga1Li1,2.094,0.5767862689495087,1.5172137310504912
103445,C12Cl4F28Te2,3.3239,4.840946146249771,1.517046146249771
137960,Cu2H4Na2O13Si4,0.1839,1.7006917631626128,1.5167917631626129
137961,Cu2H4Na2O13Si4,0.1866,1.7023619037866593,1.5157619037866592
134834,Cs3F18Sb3,4.99,3.4747557783126832,1.515244221687317
87006,Br8C8H24N8S4,2.5775,4.0911379098892215,1.5136379098892214
23586,Al2Mn1S4,0.0,1.5112882852554321,1.5112882852554321
155880,F4H12K4O16P4,5.6918,4.180765686035156,1.511034313964844
116029,Cl1La1Te1,1.5301,0.019797383546829223,1.5103026164531708
219877,Na1Nb1O3,0.0,1.5101078480482102,1.5101078480482102
92612,Br2Sr1Zn1,1.6566,0.14682173907756804,1.509778260922432
205481,Li3Ni3O6,0.7136,2.2224296712875367,1.5088296712875366
195833,K12Nb2P2,0.0,1.5087477433681489,1.5087477433681489
156190,F16K4O4V4,3.6007000000000002,2.0919604110717773,1.508739588928223
134843,Cs1F3Sr1,1.2266,2.734925112128258,1.508325112128258
205156,Li1Na1Te1,1.9044,0.3964192980527878,1.5079807019472122
21931,Al2K2O8Si2,4.5153,6.022351804971695,1.5070518049716952
194941,K4Mn4Na4O8,0.6215,2.1284148317575453,1.5069148317575451
153842,Fe2S2,0.0,1.5054775762557984,1.5054775762557984
51275,Ba1F3Ga1,3.1795,1.675153784751892,1.504346215248108
3965,Ag2Cl2O8Pb8,2.4330000000000003,0.9292593413591385,1.503740658640862
103387,C3Ce2F1Na1O9,4.0737,2.5700330978631976,1.503666902136802
96581,Ca2Ge2O10Zr2,1.6418,3.144336888194084,1.5025368881940842
214447,Mn6O12W2,2.1998,0.6975184285640716,1.5022815714359286
100853,Ca2O2S2Zn2,3.1552,1.6548228764533996,1.5003771235466001
165575,Gd8O28Sc8Sr4,3.4424,1.9430188149213792,1.499381185078621
232309,O8Si4,5.643300000000001,4.145313678383827,1.4979863216161737
51409,Ba8F8S12Sn4,2.0508,3.5471973747014998,1.4963973747014996
101886,Ca2Rb2Sb2,1.5145,0.018530946969985963,1.495969053030014
232594,O3Sn1Zr1,1.7539,0.25913253366947175,1.4947674663305284
112043,C12F18H26N8O16Ru2S2,2.5812,1.087607734799385,1.4935922652006148
206126,Li2O4U1,3.0298999999999996,1.5374348324537277,1.492465167546272
118599,C6N8,0.8706,2.3618351972103118,1.4912351972103117
74391,B2H12N2,6.0607,4.570352142453194,1.4903478575468059
117459,Cl2O2Y2,4.2949,2.8065916186571123,1.488308381342888
184786,H2Mn1O2,1.8398,3.328085770606995,1.4882857706069947
60690,B2C10,0.0,1.4852814185619354,1.4852814185619354
146468,Er1In1O3,1.4845,0.0024309885501861573,1.4820690114498138
124637,Co4O12Pr4,0.0,1.4808927118778228,1.4808927118778228
208989,Mg8Mo12O48Tl8,3.8357,2.355793330669403,1.479906669330597
111287,Ce2I8O24,1.9981,3.477397109270096,1.479297109270096
58516,Ba2S6V2,0.0,1.4790555024147034,1.4790555024147034
103318,C2Ca2O6,5.7321,4.256102777123451,1.4759972228765488
